Transact No.,Symbol,Buyer,Seller,Quantity,Rate,Amount
2.03E+15,HPPL,1,57,1000,526,"526,000.00"
2.03E+15,MSLB,17,58,10,1313,"13,130.00"
2.03E+15,NFS,42,52,50,664.6,"33,230.00"
2.03E+15,NFS,36,52,10,665,"6,650.00"
2.03E+15,PMLI,39,71,24,513.6,"12,326.40"
2.03E+15,SADBL,82,52,93,430,"39,990.00"
2.03E+15,MFIL,35,41,461,835,"384,935.00"
2.03E+15,MFIL,35,41,500,835,"417,500.00"
2.03E+15,MFIL,58,41,15,835,"12,525.00"
2.03E+15,MFIL,14,41,50,835,"41,750.00"
2.03E+15,MFIL,63,41,1000,835.1,"835,100.00"
2.03E+15,MFIL,95,41,200,835.1,"167,020.00"
2.03E+15,MFIL,95,41,190,836.3,"158,897.00"
2.03E+15,MFIL,66,41,14,836.5,"11,711.00"
2.03E+15,MFIL,41,41,50,836.5,"41,825.00"
2.03E+15,MFIL,17,41,120,836.6,"100,392.00"
2.03E+15,SJLIC,25,13,200,471,"94,200.00"
2.03E+15,GBBL,58,72,50,426,"21,300.00"
2.03E+15,USLB,49,32,10,1490.1,"14,901.00"
2.03E+15,MLBSL,36,34,10,1970,"19,700.00"
2.03E+15,MPFL,26,26,5000,670,"3,350,000.00"
2.03E+15,MFIL,95,37,200,837,"167,400.00"
2.03E+15,HLI,32,6,2,392,784
2.03E+15,PFL,58,43,36,400,"14,400.00"
2.03E+15,PFL,41,43,164,400,"65,600.00"
2.03E+15,NABBC,42,63,10,1501,"15,010.00"
2.03E+15,MLBL,51,40,100,392,"39,200.00"
2.03E+15,HLI,57,14,349,388.9,"135,726.10"
2.03E+15,PMLI,38,51,10,515,"5,150.00"
2.03E+15,NABBC,42,63,10,1501,"15,010.00"
2.03E+15,LBBL,48,54,99,502,"49,698.00"
2.03E+15,LBBL,49,54,50,502,"25,100.00"
2.03E+15,LBBL,74,54,101,502.1,"50,712.10"
2.03E+15,MDB,1,21,10,662,"6,620.00"
2.03E+15,NICLBSL,25,39,250,582,"145,500.00"
2.03E+15,HLI,51,52,130,388,"50,440.00"
2.03E+15,HLI,58,52,170,388,"65,960.00"
2.03E+15,JBBL,28,26,725,356,"258,100.00"
2.03E+15,JBBL,28,14,465,356,"165,540.00"
2.03E+15,JBBL,28,38,560,355,"198,800.00"
2.03E+15,JBBL,28,26,1000,355,"355,000.00"
2.03E+15,JBBL,28,22,200,355,"71,000.00"
2.03E+15,JBBL,28,41,50,354,"17,700.00"
2.03E+15,SAPDBL,26,39,10,844,"8,440.00"
2.03E+15,LICN,45,42,128,880.1,"112,652.80"
2.03E+15,LICN,38,42,50,881,"44,050.00"
2.03E+15,LICN,21,42,72,881.2,"63,446.40"
2.03E+15,DDBL,58,22,110,878.2,"96,602.00"
2.03E+15,DDBL,44,22,370,879,"325,230.00"
2.03E+15,DDBL,17,22,20,880,"17,600.00"
2.03E+15,HLI,58,49,11,388,"4,268.00"
2.03E+15,NMFBS,53,21,340,1193.2,"405,688.00"
2.03E+15,NMFBS,53,21,350,1193.2,"417,620.00"
2.03E+15,UNL,49,33,10,46300,"463,000.00"
2.03E+15,NMB,1,45,200,250.4,"50,080.00"
2.03E+15,DHEL,36,18,90,746.6,"67,194.00"
2.03E+15,PRVU,42,50,21,206,"4,326.00"
2.03E+15,PRVU,49,50,200,206,"41,200.00"
2.03E+15,PRVU,32,50,53,206,"10,918.00"
2.03E+15,PRVU,58,50,19,206,"3,914.00"
2.03E+15,PRVU,51,50,844,206,"173,864.00"
2.03E+15,PRVU,6,50,1363,206.1,"280,914.30"
2.03E+15,SYPNL,65,11,10,1905.1,"19,051.00"
2.03E+15,SYPNL,65,48,114,1905.1,"217,181.40"
2.03E+15,SYPNL,65,62,100,1905.1,"190,510.00"
2.03E+15,CREST,57,58,10,1460,"14,600.00"
2.03E+15,CREST,57,19,10,1460,"14,600.00"
2.03E+15,CREST,57,49,10,1460,"14,600.00"
2.03E+15,CREST,57,51,10,1460,"14,600.00"
2.03E+15,CREST,57,53,10,1460,"14,600.00"
2.03E+15,CREST,57,11,10,1460,"14,600.00"
2.03E+15,CREST,57,58,20,1459.9,"29,198.00"
2.03E+15,CREST,57,58,10,1458,"14,580.00"
2.03E+15,CREST,57,58,10,1455,"14,550.00"
2.03E+15,CREST,57,34,30,1455,"43,650.00"
2.03E+15,HIDCLP,95,17,200,208.5,"41,700.00"
2.03E+15,NIMB,36,26,10,208,"2,080.00"
2.03E+15,NICA,1,42,300,343.5,"103,050.00"
2.03E+15,NIMB,38,34,33,207.6,"6,850.80"
2.03E+15,BANDIPUR,59,99,10,997,"9,970.00"
2.03E+15,SNLI,45,7,1,480.2,480.2
2.03E+15,SYPNL,65,84,747,1905.1,"1,423,109.70"
2.03E+15,SYPNL,8,84,100,1905.2,"190,520.00"
2.03E+15,SYPNL,58,84,113,1905.2,"215,287.60"
2.03E+15,SYPNL,51,84,40,1905.2,"76,208.00"
2.03E+15,DHEL,38,18,90,746.5,"67,185.00"
2.03E+15,GBIME,46,13,100,241.9,"24,190.00"
2.03E+15,NMIC,42,38,10,1370,"13,700.00"
2.03E+15,HBL,37,39,10,209.3,"2,093.00"
2.03E+15,SYPNL,51,35,10,1905.2,"19,052.00"
2.03E+15,DHEL,38,34,10,746.5,"7,465.00"
2.03E+15,HBL,37,49,10,209.3,"2,093.00"
2.03E+15,KBL,1,100,100,211,"21,100.00"
2.03E+15,SRLI,48,4,12,411.1,"4,933.20"
2.03E+15,HBL,37,42,10,209.3,"2,093.00"
2.03E+15,TTL,13,71,100,950.2,"95,020.00"
2.03E+15,TTL,54,71,105,951,"99,855.00"
2.03E+15,TTL,78,71,280,951,"266,280.00"
2.03E+15,TTL,57,71,10,951.1,"9,511.00"
2.03E+15,BANDIPUR,59,29,10,997,"9,970.00"
2.03E+15,DHEL,58,18,10,746.6,"7,466.00"
2.03E+15,BHCL,50,36,15,609,"9,135.00"
2.03E+15,SBL,50,29,100,396.4,"39,640.00"
2.03E+15,JHAPA,50,34,10,1482.3,"14,823.00"
2.03E+15,MBL,41,22,50,247,"12,350.00"
2.03E+15,MBL,3,22,150,247.5,"37,125.00"
2.03E+15,BUNGAL,6,55,10,675,"6,750.00"
2.03E+15,TTL,8,34,50,951.5,"47,575.00"
2.03E+15,NMB,1,26,361,250.4,"90,394.40"
2.03E+15,NMB,43,26,100,250.5,"25,050.00"
2.03E+15,NMB,28,26,120,250.5,"30,060.00"
2.03E+15,NMB,10,26,400,250.6,"100,240.00"
2.03E+15,NMB,58,26,10,250.7,"2,507.00"
2.03E+15,HBL,58,48,10,210,"2,100.00"
2.03E+15,HBL,58,11,10,210,"2,100.00"
2.03E+15,KBL,41,36,4,209.8,839.2
2.03E+15,SBL,6,22,300,397.9,"119,370.00"
2.03E+15,TTL,80,34,50,951.5,"47,575.00"
2.03E+15,UNL,17,33,10,46300,"463,000.00"
2.03E+15,HBL,37,58,10,209.3,"2,093.00"
2.03E+15,SYPNL,77,99,10,1912,"19,120.00"
2.03E+15,SYPNL,77,48,10,1910,"19,100.00"
2.03E+15,DHEL,3,58,92,753,"69,276.00"
2.03E+15,BANDIPUR,57,59,10,1000,"10,000.00"
2.03E+15,BANDIPUR,57,55,10,1000,"10,000.00"
2.03E+15,BANDIPUR,57,65,10,1000,"10,000.00"
2.03E+15,BANDIPUR,57,59,10,1000,"10,000.00"
2.03E+15,BANDIPUR,57,58,10,1000,"10,000.00"
2.03E+15,BANDIPUR,57,58,67,1000,"67,000.00"
2.03E+15,BANDIPUR,57,48,10,1000,"10,000.00"
2.03E+15,BANDIPUR,57,54,10,1000,"10,000.00"
2.03E+15,BANDIPUR,57,1,10,1000,"10,000.00"
2.03E+15,BANDIPUR,57,57,50,999.9,"49,995.00"
2.03E+15,BHCL,50,58,10,609,"6,090.00"
2.03E+15,BHCL,50,58,10,609,"6,090.00"
2.03E+15,NIMB,51,26,25,208,"5,200.00"
2.03E+15,SAIL,49,52,10,1375,"13,750.00"
2.03E+15,PCBL,58,49,16,250.2,"4,003.20"
2.03E+15,PRVU,58,14,307,206.5,"63,395.50"
2.03E+15,PRVU,58,13,288,206.5,"59,472.00"
2.03E+15,GBIMESY2,52,42,100,9.5,950
2.03E+15,NABIL,4,58,20,527,"10,540.00"
2.03E+15,NABIL,4,35,50,527,"26,350.00"
2.03E+15,NABIL,4,4,50,527,"26,350.00"
2.03E+15,NABIL,4,47,27,527,"14,229.00"
2.03E+15,SBL,45,22,50,397.9,"19,895.00"
2.03E+15,NBL,11,71,15,265,"3,975.00"
2.03E+15,SANIMA,58,11,35,350,"12,250.00"
2.03E+15,PURE,50,71,260,1015,"263,900.00"
2.03E+15,PURE,21,71,40,1015,"40,600.00"
2.03E+15,PURE,42,71,200,1015.1,"203,020.00"
2.03E+15,PURE,34,71,10,1018.1,"10,181.00"
2.03E+15,TTL,78,49,220,951,"209,220.00"
2.03E+15,TTL,6,49,80,951,"76,080.00"
2.03E+15,TTL,62,49,200,951.1,"190,220.00"
2.03E+15,MBL,50,38,880,247.7,"217,976.00"
2.03E+15,SAIL,49,4,10,1373,"13,730.00"
2.03E+15,ADBL,3,25,1,315.5,315.5
2.03E+15,GSY,13,7,200,9.46,"1,892.00"
2.03E+15,SYPNL,77,38,10,1912,"19,120.00"
2.03E+15,NABIL,29,42,100,526.8,"52,680.00"
2.03E+15,GBIME,14,13,294,241.9,"71,118.60"
2.03E+15,HIDCL,52,78,10,294.9,"2,949.00"
2.03E+15,BHL,36,50,175,224.5,"39,287.50"
2.03E+15,BHL,36,38,100,224.5,"22,450.00"
2.03E+15,DORDI,13,36,10,295.3,"2,953.00"
2.03E+15,HIDCL,48,50,500,294.1,"147,050.00"
2.03E+15,PHCL,36,26,10,320.9,"3,209.00"
2.03E+15,SONA,29,58,10,453,"4,530.00"
2.03E+15,NYADI,25,71,20,418.1,"8,362.00"
2.03E+15,RFPL,45,44,322,413.4,"133,114.80"
2.03E+15,HRL,56,49,23,899.1,"20,679.30"
2.03E+15,EHPL,1,36,340,431.5,"146,710.00"
2.03E+15,EHPL,17,36,200,432,"86,400.00"
2.03E+15,EHPL,43,36,200,432,"86,400.00"
2.03E+15,EHPL,65,36,200,432.1,"86,420.00"
2.03E+15,EHPL,52,36,60,432.2,"25,932.00"
2.03E+15,EHPL,42,36,1000,433.1,"433,100.00"
2.03E+15,SONA,42,48,148,453,"67,044.00"
2.03E+15,PPL,60,41,500,410,"205,000.00"
2.03E+15,PPL,60,75,100,410,"41,000.00"
2.03E+15,PPL,60,50,1000,410,"410,000.00"
2.03E+15,PPL,60,58,15,410,"6,150.00"
2.03E+15,PPL,60,4,15,410,"6,150.00"
2.03E+15,PPL,60,39,500,410,"205,000.00"
2.03E+15,PPL,60,39,10,410,"4,100.00"
2.03E+15,PPL,60,56,15,410,"6,150.00"
2.03E+15,PPL,60,57,30,410,"12,300.00"
2.03E+15,PPL,60,56,60,410,"24,600.00"
2.03E+15,PPL,60,33,200,409.9,"81,980.00"
2.03E+15,SMATA,22,22,30,822.4,"24,672.00"
2.03E+15,BEDC,59,59,10,530,"5,300.00"
2.03E+15,RNLI,39,34,50,492,"24,600.00"
2.03E+15,BNHC,39,45,130,375.9,"48,867.00"
2.03E+15,RNLI,16,34,300,492,"147,600.00"
2.03E+15,SMHL,5,42,385,514,"197,890.00"
2.03E+15,SMHL,52,42,20,514.1,"10,282.00"
2.03E+15,SMHL,42,42,35,514.8,"18,018.00"
2.03E+15,RNLI,42,34,12,492,"5,904.00"
2.03E+15,MHL,57,49,300,536.2,"160,860.00"
2.03E+15,BHL,36,16,170,224.5,"38,165.00"
2.03E+15,NIFRA,1,26,200,283,"56,600.00"
2.03E+15,NIFRA,1,44,100,283,"28,300.00"
2.03E+15,NIFRA,1,52,200,283,"56,600.00"
2.03E+15,NIFRA,1,77,54,283,"15,282.00"
2.03E+15,NIFRA,1,7,1000,283,"283,000.00"
2.03E+15,NIFRA,1,34,10,283,"2,830.00"
2.03E+15,NIFRA,1,16,200,283,"56,600.00"
2.03E+15,NIFRA,1,18,100,282.9,"28,290.00"
2.03E+15,NIFRA,1,44,486,282.9,"137,489.40"
2.03E+15,PHCL,36,58,101,320.9,"32,410.90"
2.03E+15,GVL,16,6,140,514,"71,960.00"
2.03E+15,SAHAS,65,28,605,622,"376,310.00"
2.03E+15,SAHAS,65,37,200,622,"124,400.00"
2.03E+15,SAHAS,65,65,300,622,"186,600.00"
2.03E+15,SHIVM,26,38,28,659,"18,452.00"
2.03E+15,RFPL,29,26,290,413.2,"119,828.00"
2.03E+15,PPL,22,33,300,409.9,"122,970.00"
2.03E+15,PPL,22,4,200,409.8,"81,960.00"
2.03E+15,SMHL,19,13,225,515,"115,875.00"
2.03E+15,NIFRA,44,51,64,282.8,"18,099.20"
2.03E+15,NRIC,49,45,127,1280,"162,560.00"
2.03E+15,NRIC,58,45,240,1280.2,"307,248.00"
2.03E+15,NRIC,52,45,40,1281,"51,240.00"
2.03E+15,HIDCL,48,45,100,294.1,"29,410.00"
2.03E+15,HIDCL,38,78,1200,294.9,"353,880.00"
2.03E+15,USHEC,65,58,100,498.8,"49,880.00"
2.03E+15,DORDI,13,43,20,295.2,"5,904.00"
2.03E+15,GVL,47,42,61,515,"31,415.00"
2.03E+15,GVL,47,44,239,515,"123,085.00"
2.03E+15,NIFRA,44,78,793,282.8,"224,260.40"
2.03E+15,MKHC,58,39,11,339,"3,729.00"
2.03E+15,DOLTI,38,58,10,528,"5,280.00"
2.03E+15,NIFRA,58,58,4,282,"1,128.00"
2.03E+15,MBJC,33,62,100,310,"31,000.00"
2.03E+15,MBJC,33,52,768,310,"238,080.00"
2.03E+15,MBJC,33,57,10,310,"3,100.00"
2.03E+15,MBJC,33,57,10,310,"3,100.00"
2.03E+15,MBJC,33,54,40,310,"12,400.00"
2.03E+15,SHIVM,26,36,62,659,"40,858.00"
2.03E+15,SMJC,13,49,270,502,"135,540.00"
2.03E+15,SMJC,13,58,10,502,"5,020.00"
2.03E+15,SMJC,13,52,120,502,"60,240.00"
2.03E+15,CLI,21,34,24,490,"11,760.00"
2.03E+15,CLI,21,54,13,490,"6,370.00"
2.03E+15,CLI,21,55,13,490,"6,370.00"
2.03E+15,CLI,21,58,65,490,"31,850.00"
2.03E+15,CLI,21,49,40,490,"19,600.00"
2.03E+15,CLI,21,56,13,490,"6,370.00"
2.03E+15,GCIL,16,5,10,440,"4,400.00"
2.03E+15,NIFRA,38,78,130,282.8,"36,764.00"
2.03E+15,SGHC,33,49,100,416,"41,600.00"
2.03E+15,HRL,45,49,58,899.1,"52,147.80"
2.03E+15,HDL,93,8,10,1208,"12,080.00"
2.03E+15,USHEC,65,89,10,497.9,"4,979.00"
2.03E+15,NIFRA,58,22,8,282,"2,256.00"
2.03E+15,PHCL,34,58,84,320.9,"26,955.60"
2.03E+15,RNLI,41,34,575,492,"282,900.00"
2.03E+15,MKJC,1,45,400,543,"217,200.00"
2.03E+15,SAHAS,25,36,13,621,"8,073.00"
2.03E+15,NRIC,38,75,200,1282,"256,400.00"
2.03E+15,NRIC,50,75,100,1282.1,"128,210.00"
2.03E+15,ULHC,33,18,270,563.8,"152,226.00"
2.03E+15,ULHC,33,17,30,563,"16,890.00"
2.03E+15,SMHL,19,13,775,515,"399,125.00"
2.03E+15,SMHL,96,13,1000,515.2,"515,200.00"
2.03E+15,SMHL,46,13,50,515.3,"25,765.00"
2.03E+15,SMJC,47,49,10,501.1,"5,011.00"
2.03E+15,HIDCL,58,26,85,294.1,"24,998.50"
2.03E+15,BNHC,45,45,20,375.9,"7,518.00"
2.03E+15,SPL,56,92,91,753,"68,523.00"
2.03E+15,HRL,43,49,100,899.1,"89,910.00"
2.03E+15,HRL,58,49,19,900,"17,100.00"
2.03E+15,BEDC,58,58,10,529,"5,290.00"
2.03E+15,PPL,52,38,10,409,"4,090.00"
2.03E+15,USHEC,65,11,25,498,"12,450.00"
2.03E+15,MBJC,29,54,50,310,"15,500.00"
2.03E+15,SMHL,95,13,200,515.5,"103,100.00"
2.03E+15,HRL,58,50,50,900,"45,000.00"
2.03E+15,HRL,58,58,10,900,"9,000.00"
2.03E+15,HRL,58,55,21,900,"18,900.00"
2.03E+15,BHL,91,52,60,224.1,"13,446.00"
2.03E+15,CLI,34,49,10,490,"4,900.00"
2.03E+15,CLI,34,57,10,490,"4,900.00"
2.03E+15,NTC,54,59,32,900,"28,800.00"
2.03E+15,API,43,26,300,345.5,"103,650.00"
2.03E+15,API,52,99,1000,345.9,"345,900.00"
2.03E+15,AKJCL,58,38,730,385.9,"281,707.00"
2.03E+15,AKJCL,58,13,160,385,"61,600.00"
2.03E+15,MHNL,33,17,75,283,"21,225.00"
2.03E+15,UPCL,29,81,870,400.3,"348,261.00"
2.03E+15,UPCL,58,81,130,400.5,"52,065.00"
2.03E+15,AKJCL,51,13,10,385,"3,850.00"
2.03E+15,API,36,99,100,345.9,"34,590.00"
2.03E+15,JOSHI,51,65,10,314,"3,140.00"
2.03E+15,JOSHI,51,58,10,314,"3,140.00"
2.03E+15,RIDI,34,38,1146,359,"411,414.00"
2.03E+15,RIDI,34,50,104,358,"37,232.00"
2.03E+15,CHCL,26,59,300,505,"151,500.00"
2.03E+15,HPPL,1,34,500,526,"263,000.00"
2.03E+15,HPPL,1,3,50,525,"26,250.00"
2.03E+15,HPPL,1,101,50,525,"26,250.00"
2.03E+15,KPCL,38,58,200,560,"112,000.00"
2.03E+15,KPCL,34,58,85,560,"47,600.00"
2.03E+15,KPCL,62,58,300,560,"168,000.00"
2.03E+15,KPCL,40,58,200,560,"112,000.00"
2.03E+15,KPCL,34,58,200,560,"112,000.00"
2.03E+15,KPCL,29,58,50,560,"28,000.00"
2.03E+15,KPCL,45,58,100,560,"56,000.00"
2.03E+15,KPCL,58,58,170,560,"95,200.00"
2.03E+15,KPCL,56,58,100,560,"56,000.00"
2.03E+15,KPCL,32,58,121,560,"67,760.00"
2.03E+15,KPCL,22,58,10,560.1,"5,601.00"
2.03E+15,KPCL,29,58,50,560.1,"28,005.00"
2.03E+15,KPCL,71,58,1000,561,"561,000.00"
2.03E+15,KPCL,29,58,50,561,"28,050.00"
2.03E+15,KPCL,17,58,23,561,"12,903.00"
2.03E+15,UPPER,13,59,280,219.1,"61,348.00"
2.03E+15,UPPER,43,59,1000,219.1,"219,100.00"
2.03E+15,UMRH,44,74,10,580,"5,800.00"
2.03E+15,GHL,59,83,72,265.2,"19,094.40"
2.03E+15,IGI,25,66,389,451,"175,439.00"
2.03E+15,IGI,43,66,100,451,"45,100.00"
2.03E+15,IGI,29,66,20,451.6,"9,032.00"
2.03E+15,IGI,21,66,350,452,"158,200.00"
2.03E+15,IGI,74,66,100,453,"45,300.00"
2.03E+15,IGI,46,66,25,453.8,"11,345.00"
2.03E+15,IGI,58,66,50,453.8,"22,690.00"
2.03E+15,IGI,45,66,500,454,"227,000.00"
2.03E+15,IGI,58,66,110,454,"49,940.00"
2.03E+15,IGI,96,66,25,454.1,"11,352.50"
2.03E+15,IGI,74,66,200,455,"91,000.00"
2.03E+15,IGI,45,66,1000,455,"455,000.00"
2.03E+15,IGI,36,66,66,455,"30,030.00"
2.03E+15,IGI,41,66,65,455.1,"29,581.50"
2.03E+15,GHL,59,45,1000,265.4,"265,400.00"
2.03E+15,AHPC,64,101,120,309.2,"37,104.00"
2.03E+15,KPCL,17,58,227,561,"127,347.00"
2.03E+15,KPCL,44,58,500,561.2,"280,600.00"
2.03E+15,KPCL,44,58,100,561.3,"56,130.00"
2.03E+15,KPCL,58,58,10,562,"5,620.00"
2.03E+15,KPCL,40,58,200,562,"112,400.00"
2.03E+15,KPCL,59,58,70,562,"39,340.00"
2.03E+15,KPCL,33,58,200,562.1,"112,420.00"
2.03E+15,KPCL,34,58,140,562.2,"78,708.00"
2.03E+15,KPCL,74,58,23,562.3,"12,932.90"
2.03E+15,KPCL,50,58,500,563,"281,500.00"
2.03E+15,KPCL,37,58,10,564,"5,640.00"
2.03E+15,KPCL,43,58,500,564,"282,000.00"
2.03E+15,KPCL,58,58,50,564,"28,200.00"
2.03E+15,KPCL,59,58,300,564,"169,200.00"
2.03E+15,KPCL,49,58,170,564.1,"95,897.00"
2.03E+15,KKHC,37,14,500,313.9,"156,950.00"
2.03E+15,HDHPC,81,19,215,227.5,"48,912.50"
2.03E+15,API,50,34,6,339,"2,034.00"
2.03E+15,RIDI,49,50,66,358,"23,628.00"
2.03E+15,UPPER,72,59,200,219.1,"43,820.00"
2.03E+15,UPPER,60,59,123,219.1,"26,949.30"
2.03E+15,AKJCL,38,38,20,385.9,"7,718.00"
2.03E+15,AKJCL,38,56,980,385.9,"378,182.00"
2.03E+15,SSHL,29,58,100,219,"21,900.00"
2.03E+15,AKPL,34,33,288,292,"84,096.00"
2.03E+15,AKPL,4,33,150,292,"43,800.00"
2.03E+15,AKPL,60,33,62,292.1,"18,110.20"
2.03E+15,HDHPC,59,42,750,227,"170,250.00"
2.03E+15,LEC,65,77,2130,240.9,"513,117.00"
2.03E+15,LEC,65,64,1885,240.8,"453,908.00"
2.03E+15,LEC,65,33,875,240.7,"210,612.50"
2.03E+15,KPCL,1,58,500,565,"282,500.00"
2.03E+15,HDHPC,60,58,33,227,"7,491.00"
2.03E+15,HDHPC,60,59,1750,227,"397,250.00"
2.03E+15,AKPL,60,39,1000,292.1,"292,100.00"
2.03E+15,UPPER,35,10,86,220,"18,920.00"
2.03E+15,SHEL,34,45,100,322.9,"32,290.00"
2.03E+15,SSHL,29,64,45,219,"9,855.00"
2.03E+15,SSHL,1,64,30,219,"6,570.00"
2.03E+15,UPPER,28,10,10,220,"2,200.00"
2.03E+15,SSHL,1,51,170,219,"37,230.00"
2.03E+15,SSHL,58,51,500,219,"109,500.00"
2.03E+15,SSHL,53,51,330,219,"72,270.00"
2.03E+15,NHPC,32,3,13,263.8,"3,429.40"
2.03E+15,HPPL,58,101,50,525,"26,250.00"
2.03E+15,HURJA,42,41,500,293.7,"146,850.00"
2.03E+15,JBLB,36,48,100,1369.9,"136,990.00"
2.03E+15,HURJA,38,34,100,293.1,"29,310.00"
2.03E+15,UNHPL,39,61,100,493.7,"49,370.00"
2.03E+15,KPCL,42,58,250,565,"141,250.00"
2.03E+15,CHCL,26,59,100,505,"50,500.00"
2.03E+15,UPPER,60,58,2000,219.1,"438,200.00"
2.03E+15,AKJCL,38,56,970,385.9,"374,323.00"
2.03E+15,AKJCL,38,39,30,385.8,"11,574.00"
2.03E+15,BARUN,47,5,673,374.1,"251,769.30"
2.03E+15,CHCL,62,59,10,505,"5,050.00"
2.03E+15,CHCL,72,59,88,505,"44,440.00"
2.03E+15,CHCL,41,59,20,505.8,"10,116.00"
2.03E+15,AHPC,44,6,1000,309.9,"309,900.00"
2.03E+15,MEN,19,52,100,627,"62,700.00"
2.03E+15,SJCL,51,74,20,309,"6,180.00"
2.03E+15,SJCL,38,74,20,309.1,"6,182.00"
2.03E+15,RIDI,58,50,10,358,"3,580.00"
2.03E+15,UPPER,60,7,67,219.1,"14,679.70"
2.03E+15,NGPL,22,33,795,468,"372,060.00"
2.03E+15,AHPC,14,6,10,309.9,"3,099.00"
2.03E+15,RIDI,90,50,20,358,"7,160.00"
2.03E+15,RIDI,74,50,50,358,"17,900.00"
2.03E+15,AKJCL,58,50,1000,385,"385,000.00"
2.03E+15,KPCL,37,58,100,565,"56,500.00"
2.03E+15,BARUN,36,65,290,374.5,"108,605.00"
2.03E+15,HDHPC,55,57,500,226.8,"113,400.00"
2.03E+15,RIDI,57,38,100,359,"35,900.00"
2.03E+15,KPCL,17,58,910,565,"514,150.00"
2.03E+15,KKHC,72,48,500,314,"157,000.00"
2.03E+15,KKHC,72,19,500,313.9,"156,950.00"
2.03E+15,KKHC,72,19,310,313.9,"97,309.00"
2.03E+15,SSHL,53,44,50,219,"10,950.00"
2.03E+15,SSHL,48,44,50,219.1,"10,955.00"
2.03E+15,RIDI,52,38,841,359,"301,919.00"
2.03E+15,SGIC,54,74,10,496.1,"4,961.00"
2.03E+15,UNHPL,39,28,150,493.7,"74,055.00"
2.03E+15,RIDI,74,25,100,358,"35,800.00"
2.03E+15,GHL,5,44,1000,265.5,"265,500.00"
2.03E+15,NGPL,42,33,680,468,"318,240.00"
2.03E+15,RADHI,58,45,10,891,"8,910.00"
2.03E+15,UPPER,42,10,1000,220,"220,000.00"
2.03E+15,LEC,42,32,400,240.2,"96,080.00"
2.03E+15,KKHC,48,19,500,313.9,"156,950.00"
2.03E+15,AKJCL,60,39,170,385.8,"65,586.00"
2.03E+15,API,58,99,100,345.9,"34,590.00"
2.03E+15,SPDL,42,84,50,430,"21,500.00"
2.03E+15,UNLB,45,10,10,1938,"19,380.00"
2.03E+15,UPPER,38,10,195,220,"42,900.00"
2.03E+15,UPPER,38,58,185,219.9,"40,681.50"
2.03E+15,GHL,77,38,20,265.1,"5,302.00"
2.03E+15,CHCL,42,57,10,506,"5,060.00"
2.03E+15,MEN,48,53,98,626,"61,348.00"
2.03E+15,MEN,48,28,80,625.9,"50,072.00"
2.03E+15,MEN,48,21,80,625,"50,000.00"
2.03E+15,NHPC,32,50,31,263.8,"8,177.80"
2.03E+15,KPCL,17,58,90,565,"50,850.00"
2.03E+15,API,57,99,346,345.9,"119,681.40"
2.03E+15,API,57,26,150,345.8,"51,870.00"
2.03E+15,API,57,34,59,345.5,"20,384.50"
2.03E+15,MHNL,33,17,25,283,"7,075.00"
2.03E+15,MHNL,33,55,200,282.9,"56,580.00"
2.03E+15,AHPC,36,6,25,309.9,"7,747.50"
2.03E+15,AKPL,60,39,1000,292.1,"292,100.00"
2.03E+15,NGPL,52,33,1000,468,"468,000.00"
2.03E+15,RIDI,49,38,358,359,"128,522.00"
2.03E+15,RIDI,49,58,85,359,"30,515.00"
2.03E+15,RIDI,49,5,300,358.9,"107,670.00"
2.03E+15,RIDI,49,28,10,358.9,"3,589.00"
2.03E+15,RIDI,49,16,100,358.8,"35,880.00"
2.03E+15,HURJA,68,34,100,293,"29,300.00"
2.03E+15,GHL,77,81,1600,265,"424,000.00"
2.03E+15,GHL,74,81,400,265.4,"106,160.00"
2.03E+15,RHPL,53,74,20,302.8,"6,056.00"
2.03E+15,UNHPL,57,60,500,493.8,"246,900.00"
2.03E+15,JBLB,14,48,15,1370,"20,550.00"
2.03E+15,GHL,74,84,100,265.4,"26,540.00"
2.03E+15,BARUN,36,38,10,374.5,"3,745.00"
2.03E+15,RHPL,41,7,70,302.7,"21,189.00"
2.03E+15,RIDI,74,58,300,358,"107,400.00"
2.03E+15,KPCL,50,58,500,565,"282,500.00"
2.03E+15,GHL,56,84,500,265.4,"132,700.00"
2.03E+15,HDHPC,19,59,250,227,"56,750.00"
2.03E+15,NGPL,14,33,209,468,"97,812.00"
2.03E+15,LEC,41,64,100,240.8,"24,080.00"
2.03E+15,HDHPC,19,57,250,227,"56,750.00"
2.03E+15,HDHPC,63,57,250,227.5,"56,875.00"
2.03E+15,UPPER,41,44,9,217.7,"1,959.30"
2.03E+15,HDHPC,3,58,83,227.8,"18,907.40"
2.03E+15,HDHPC,3,45,117,227.8,"26,652.60"
2.03E+15,UPPER,28,10,10,220,"2,200.00"
2.03E+15,UPCL,29,14,30,400.3,"12,009.00"
2.03E+15,UPCL,74,14,200,400.4,"80,080.00"
2.03E+15,RIDI,74,54,50,358,"17,900.00"
2.03E+15,KPCL,37,58,10,565,"5,650.00"
2.03E+15,SHEL,85,34,30,323,"9,690.00"
2.03E+15,SHEL,85,34,2000,323,"646,000.00"
2.03E+15,SHEL,85,64,980,323,"316,540.00"
2.03E+15,SHEL,85,42,645,323,"208,335.00"
2.03E+15,SHEL,85,42,300,322.9,"96,870.00"
2.03E+15,GRDBL,62,55,11,1084,"11,924.00"
